index,date,open,high,low,close,volume,complete
0,2023-07-22 22:00:00,0.761,0.761,0.761,0.761,7.8,True
1,2023-07-22 23:00:00,0.761,0.761,0.761,0.761,0.0,True
2,2023-07-23 00:00:00,0.761,0.761,0.761,0.761,0.0,True
3,2023-07-23 01:00:00,0.761,0.761,0.761,0.761,0.0,True
4,2023-07-23 02:00:00,0.761,0.761,0.761,0.761,0.0,True
5,2023-07-23 03:00:00,0.761,0.761,0.761,0.761,0.0,True
6,2023-07-23 04:00:00,0.798,0.848,0.798,0.848,131.4,True
7,2023-07-23 05:00:00,0.848,0.848,0.848,0.848,0.0,True
8,2023-07-23 06:00:00,0.848,0.848,0.848,0.848,0.0,True
9,2023-07-23 07:00:00,0.848,0.848,0.848,0.848,0.0,True
10,2023-07-23 08:00:00,0.848,0.848,0.848,0.848,0.0,True
11,2023-07-23 09:00:00,0.848,0.855,0.848,0.855,5425.7,True
12,2023-07-23 10:00:00,0.855,0.855,0.855,0.855,0.0,True
13,2023-07-23 11:00:00,0.855,0.855,0.855,0.855,3277.3,True
14,2023-07-23 12:00:00,0.855,0.855,0.855,0.855,0.0,True
15,2023-07-23 13:00:00,0.855,0.855,0.855,0.855,0.0,True
16,2023-07-23 14:00:00,0.855,0.855,0.855,0.855,0.0,True
17,2023-07-23 15:00:00,0.855,0.855,0.855,0.855,0.0,True
18,2023-07-23 16:00:00,0.855,0.855,0.855,0.855,0.0,True
19,2023-07-23 17:00:00,0.855,0.855,0.855,0.855,0.0,True
20,2023-07-23 18:00:00,0.855,0.855,0.855,0.855,0.0,True
21,2023-07-23 19:00:00,0.855,0.855,0.855,0.855,0.0,True
22,2023-07-23 20:00:00,0.855,0.855,0.855,0.855,0.0,True
23,2023-07-23 21:00:00,0.761,0.761,0.761,0.761,1249.6,True
24,2023-07-23 22:00:00,0.761,0.761,0.761,0.761,877.9,True
25,2023-07-23 23:00:00,0.761,0.761,0.761,0.761,0.0,True
26,2023-07-24 00:00:00,0.761,0.761,0.761,0.761,0.0,True
27,2023-07-24 01:00:00,0.761,0.761,0.761,0.761,0.0,True
28,2023-07-24 02:00:00,0.761,0.761,0.761,0.761,0.0,True
29,2023-07-24 03:00:00,0.761,0.761,0.761,0.761,0.0,True
30,2023-07-24 04:00:00,0.761,0.761,0.761,0.761,0.0,True
31,2023-07-24 05:00:00,0.761,0.761,0.761,0.761,0.0,True
32,2023-07-24 06:00:00,0.855,0.855,0.761,0.855,6617.8,True
33,2023-07-24 07:00:00,0.822,0.855,0.761,0.855,18417.8,True
34,2023-07-24 08:00:00,0.855,0.855,0.855,0.855,0.0,True
35,2023-07-24 09:00:00,0.822,0.855,0.761,0.761,12159.2,True
36,2023-07-24 10:00:00,0.761,0.761,0.761,0.761,0.0,True
37,2023-07-24 11:00:00,0.761,0.761,0.761,0.761,131.4,True
38,2023-07-24 12:00:00,0.761,0.761,0.761,0.761,0.0,True
39,2023-07-24 13:00:00,0.761,0.761,0.761,0.761,0.0,True
40,2023-07-24 14:00:00,0.761,0.761,0.761,0.761,0.0,True
41,2023-07-24 15:00:00,0.855,0.855,0.761,0.855,2149.5,True
42,2023-07-24 16:00:00,0.855,0.855,0.761,0.761,14.0,True
43,2023-07-24 17:00:00,0.855,0.855,0.761,0.761,15101.7,True
44,2023-07-24 18:00:00,0.855,0.855,0.761,0.761,519.8,True
45,2023-07-24 19:00:00,0.761,0.761,0.761,0.761,1262.4,True
46,2023-07-24 20:00:00,0.761,0.761,0.761,0.761,0.0,True
47,2023-07-24 21:00:00,0.761,0.761,0.761,0.761,0.0,True
48,2023-07-24 22:00:00,0.761,0.761,0.761,0.761,0.0,True
49,2023-07-24 23:00:00,0.761,0.761,0.761,0.761,0.0,True
50,2023-07-25 00:00:00,0.761,0.761,0.761,0.761,0.0,True
51,2023-07-25 01:00:00,0.761,0.855,0.761,0.855,26.2,True
52,2023-07-25 02:00:00,0.761,0.855,0.761,0.855,12.4,True
53,2023-07-25 03:00:00,0.855,0.855,0.855,0.855,0.0,True
54,2023-07-25 04:00:00,0.855,0.855,0.855,0.855,0.0,True
55,2023-07-25 05:00:00,0.855,0.855,0.855,0.855,0.0,True
56,2023-07-25 06:00:00,0.855,0.855,0.855,0.855,0.0,True
57,2023-07-25 07:00:00,0.855,0.855,0.855,0.855,0.0,True
58,2023-07-25 08:00:00,0.855,0.855,0.761,0.761,450.3,True
59,2023-07-25 09:00:00,0.855,0.855,0.761,0.761,4862.3,True
60,2023-07-25 10:00:00,0.761,0.761,0.761,0.761,78.8,True
61,2023-07-25 11:00:00,0.855,0.855,0.761,0.761,30504.2,True
62,2023-07-25 12:00:00,0.761,0.761,0.761,0.761,0.0,True
63,2023-07-25 13:00:00,0.761,0.761,0.761,0.761,0.0,True
64,2023-07-25 14:00:00,0.819,0.855,0.761,0.855,167.8,True
65,2023-07-25 15:00:00,0.761,0.855,0.761,0.855,5908.6,True
66,2023-07-25 16:00:00,0.761,0.761,0.761,0.761,16590.6,True
67,2023-07-25 17:00:00,0.855,0.855,0.761,0.761,15358.7,True
68,2023-07-25 18:00:00,0.761,0.761,0.761,0.761,0.0,True
69,2023-07-25 19:00:00,0.761,0.761,0.761,0.761,0.0,True
70,2023-07-25 20:00:00,0.761,0.761,0.761,0.761,0.0,True
71,2023-07-25 21:00:00,0.761,0.761,0.761,0.761,0.0,True
72,2023-07-25 22:00:00,0.761,0.761,0.761,0.761,0.0,True
73,2023-07-25 23:00:00,0.855,0.855,0.855,0.855,16425.7,True
74,2023-07-26 00:00:00,0.852,0.855,0.763,0.763,5913.3,True
75,2023-07-26 01:00:00,0.855,0.872,0.763,0.763,19656.4,True
76,2023-07-26 02:00:00,0.872,0.874,0.872,0.874,5687.7,True
77,2023-07-26 03:00:00,0.874,0.874,0.874,0.874,0.0,True
78,2023-07-26 04:00:00,0.763,0.763,0.763,0.763,26.2,True
79,2023-07-26 05:00:00,0.872,0.894,0.761,0.894,77462.1,True
80,2023-07-26 06:00:00,0.894,0.894,0.894,0.894,0.0,True
81,2023-07-26 07:00:00,0.86,0.86,0.86,0.86,55.9,True
82,2023-07-26 08:00:00,0.86,0.86,0.761,0.836,12455.7,True
83,2023-07-26 09:00:00,0.836,0.836,0.761,0.761,1138.8,True
84,2023-07-26 10:00:00,0.761,0.761,0.761,0.761,19.8,True
85,2023-07-26 11:00:00,0.761,0.761,0.761,0.761,0.0,True
86,2023-07-26 12:00:00,0.761,0.761,0.761,0.761,0.0,True
87,2023-07-26 13:00:00,0.761,0.761,0.761,0.761,0.0,True
88,2023-07-26 14:00:00,0.761,0.761,0.761,0.761,0.0,True
89,2023-07-26 15:00:00,0.761,0.761,0.761,0.761,7653.4,True
90,2023-07-26 16:00:00,0.833,0.833,0.761,0.761,21285.0,True
91,2023-07-26 17:00:00,0.761,0.761,0.761,0.761,0.0,True
92,2023-07-26 18:00:00,0.761,0.761,0.761,0.761,0.0,True
93,2023-07-26 19:00:00,0.761,0.761,0.761,0.761,0.0,True
94,2023-07-26 20:00:00,0.761,0.761,0.761,0.761,0.0,True
95,2023-07-26 21:00:00,0.761,0.761,0.761,0.761,0.0,True
96,2023-07-26 22:00:00,0.761,0.761,0.761,0.761,0.0,True
97,2023-07-26 23:00:00,0.761,0.761,0.761,0.761,0.0,True
98,2023-07-27 00:00:00,0.825,0.825,0.825,0.825,9.0,True
99,2023-07-27 01:00:00,0.825,0.825,0.825,0.825,0.0,True
100,2023-07-27 02:00:00,0.825,0.825,0.825,0.825,0.0,True
101,2023-07-27 03:00:00,0.825,0.825,0.825,0.825,147.8,True
102,2023-07-27 04:00:00,0.825,0.825,0.825,0.825,0.0,True
103,2023-07-27 05:00:00,0.825,0.825,0.825,0.825,0.0,True
104,2023-07-27 06:00:00,0.825,0.825,0.825,0.825,129.5,True
105,2023-07-27 07:00:00,0.825,0.825,0.825,0.825,206.6,True
106,2023-07-27 08:00:00,0.825,0.825,0.825,0.825,0.0,True
107,2023-07-27 09:00:00,0.825,0.825,0.825,0.825,0.0,True
108,2023-07-27 10:00:00,0.825,0.825,0.825,0.825,0.0,True
109,2023-07-27 11:00:00,0.825,0.825,0.825,0.825,0.0,True
110,2023-07-27 12:00:00,0.825,0.825,0.731,0.731,2681.8,True
111,2023-07-27 13:00:00,0.731,0.731,0.731,0.731,0.0,True
112,2023-07-27 14:00:00,0.731,0.731,0.731,0.731,0.0,True
113,2023-07-27 15:00:00,0.731,0.731,0.731,0.731,0.0,True
114,2023-07-27 16:00:00,0.731,0.731,0.731,0.731,0.0,True
115,2023-07-27 17:00:00,0.731,0.731,0.731,0.731,0.0,True
116,2023-07-27 18:00:00,0.731,0.731,0.731,0.731,0.0,True
117,2023-07-27 19:00:00,0.731,0.731,0.731,0.731,0.0,True
118,2023-07-27 20:00:00,0.731,0.731,0.731,0.731,0.0,True
119,2023-07-27 21:00:00,0.731,0.731,0.731,0.731,0.0,True
120,2023-07-27 22:00:00,0.731,0.731,0.731,0.731,0.0,True
121,2023-07-27 23:00:00,0.731,0.731,0.731,0.731,0.0,True
122,2023-07-28 00:00:00,0.782,0.782,0.782,0.782,22.9,True
123,2023-07-28 01:00:00,0.782,0.782,0.782,0.782,0.0,True
124,2023-07-28 02:00:00,0.731,0.731,0.731,0.731,1347.8,True
125,2023-07-28 03:00:00,0.731,0.731,0.731,0.731,0.0,True
126,2023-07-28 04:00:00,0.731,0.731,0.731,0.731,0.0,True
127,2023-07-28 05:00:00,0.731,0.731,0.731,0.731,8.2,True
128,2023-07-28 06:00:00,0.731,0.731,0.731,0.731,0.0,True
129,2023-07-28 07:00:00,0.731,0.731,0.731,0.731,0.0,True
130,2023-07-28 08:00:00,0.731,0.731,0.731,0.731,1356.9,True
131,2023-07-28 09:00:00,0.731,0.731,0.731,0.731,0.0,True
132,2023-07-28 10:00:00,0.731,0.731,0.731,0.731,0.0,True
133,2023-07-28 11:00:00,0.731,0.731,0.731,0.731,0.0,True
134,2023-07-28 12:00:00,0.731,0.731,0.731,0.731,6570.3,True
135,2023-07-28 13:00:00,0.731,0.731,0.731,0.731,0.0,True
136,2023-07-28 14:00:00,0.731,0.731,0.731,0.731,0.0,True
137,2023-07-28 15:00:00,0.731,0.731,0.731,0.731,0.0,True
138,2023-07-28 16:00:00,0.731,0.731,0.731,0.731,0.0,True
139,2023-07-28 17:00:00,0.731,0.731,0.731,0.731,0.0,True
140,2023-07-28 18:00:00,0.792,0.792,0.731,0.731,1987.7,True
141,2023-07-28 19:00:00,0.731,0.731,0.731,0.731,0.0,True
142,2023-07-28 20:00:00,0.731,0.731,0.731,0.731,0.0,True
143,2023-07-28 21:00:00,0.731,0.792,0.731,0.792,2912.6,True
144,2023-07-28 22:00:00,0.792,0.792,0.792,0.792,0.0,True
145,2023-07-28 23:00:00,0.792,0.792,0.792,0.792,0.0,True
146,2023-07-29 00:00:00,0.83,0.83,0.83,0.83,404.0,True
147,2023-07-29 01:00:00,0.732,0.85,0.732,0.85,17401.9,True
148,2023-07-29 02:00:00,0.85,0.85,0.85,0.85,0.0,True
149,2023-07-29 03:00:00,0.85,0.85,0.85,0.85,0.0,True
150,2023-07-29 04:00:00,0.85,0.85,0.85,0.85,12886.5,True
151,2023-07-29 05:00:00,0.85,0.85,0.85,0.85,0.0,True
152,2023-07-29 06:00:00,0.85,0.85,0.85,0.85,78.8,True
153,2023-07-29 07:00:00,0.85,0.85,0.85,0.85,0.0,True
154,2023-07-29 08:00:00,0.732,0.732,0.731,0.731,12886.5,True
155,2023-07-29 09:00:00,0.731,0.731,0.731,0.731,0.0,True
156,2023-07-29 10:00:00,0.731,0.731,0.731,0.731,0.0,True
157,2023-07-29 11:00:00,0.731,0.731,0.731,0.731,0.0,True
158,2023-07-29 12:00:00,0.731,0.731,0.731,0.731,0.0,True
159,2023-07-29 13:00:00,0.731,0.731,0.731,0.731,0.0,True
160,2023-07-29 14:00:00,0.731,0.731,0.731,0.731,0.0,True
161,2023-07-29 15:00:00,0.731,0.731,0.731,0.731,0.0,True
162,2023-07-29 16:00:00,0.731,0.85,0.731,0.85,2735.8,True
163,2023-07-29 17:00:00,0.85,0.85,0.85,0.85,0.0,True
164,2023-07-29 18:00:00,0.85,0.85,0.85,0.85,0.0,True
165,2023-07-29 19:00:00,0.85,0.85,0.85,0.85,4117.6,True
166,2023-07-29 20:00:00,0.85,0.85,0.85,0.85,0.0,True
167,2023-07-29 21:00:00,0.731,0.731,0.731,0.731,40.1,True
168,2023-07-29 22:00:00,0.731,0.731,0.731,0.731,0.0,True
169,2023-07-29 23:00:00,0.731,0.731,0.731,0.731,0.0,True
170,2023-07-30 00:00:00,0.731,0.731,0.731,0.731,0.0,True
171,2023-07-30 01:00:00,0.731,0.731,0.731,0.731,0.0,True
172,2023-07-30 02:00:00,0.731,0.731,0.731,0.731,0.0,True
173,2023-07-30 03:00:00,0.731,0.731,0.731,0.731,0.0,True
174,2023-07-30 04:00:00,0.731,0.731,0.731,0.731,0.0,True
175,2023-07-30 05:00:00,0.731,0.731,0.731,0.731,0.0,True
176,2023-07-30 06:00:00,0.731,0.731,0.731,0.731,0.0,True
177,2023-07-30 07:00:00,0.731,0.731,0.731,0.731,0.0,True
178,2023-07-30 08:00:00,0.731,0.731,0.731,0.731,0.0,True
179,2023-07-30 09:00:00,0.731,0.731,0.731,0.731,0.0,True
180,2023-07-30 10:00:00,0.731,0.731,0.731,0.731,0.0,True
181,2023-07-30 11:00:00,0.85,0.85,0.731,0.731,81.6,True
182,2023-07-30 12:00:00,0.731,0.731,0.731,0.731,0.0,True
183,2023-07-30 13:00:00,0.85,0.85,0.731,0.731,108.8,True
184,2023-07-30 14:00:00,0.85,0.85,0.731,0.85,68.0,True
185,2023-07-30 15:00:00,0.85,0.85,0.85,0.85,13.6,True
186,2023-07-30 16:00:00,0.85,0.85,0.85,0.85,68.0,True
187,2023-07-30 17:00:00,0.731,0.85,0.731,0.85,171.3,True
188,2023-07-30 18:00:00,0.731,0.85,0.731,0.731,17140.6,True
189,2023-07-30 19:00:00,0.731,0.731,0.731,0.731,4117.6,True
190,2023-07-30 20:00:00,0.731,0.731,0.731,0.731,0.0,True
191,2023-07-30 21:00:00,0.731,0.731,0.731,0.731,0.0,True
192,2023-07-30 22:00:00,0.731,0.731,0.731,0.731,0.0,True
193,2023-07-30 23:00:00,0.731,0.731,0.731,0.731,0.0,True
194,2023-07-31 00:00:00,0.731,0.731,0.731,0.731,0.0,True
195,2023-07-31 01:00:00,0.846,0.85,0.846,0.85,1372.8,True
196,2023-07-31 02:00:00,0.85,0.875,0.85,0.875,14992.5,True
197,2023-07-31 03:00:00,0.875,0.875,0.875,0.875,0.0,True
198,2023-07-31 04:00:00,0.875,0.875,0.875,0.875,0.0,True
199,2023-07-31 05:00:00,0.875,0.875,0.875,0.875,0.0,True
200,2023-07-31 06:00:00,0.875,0.875,0.875,0.875,0.0,True
201,2023-07-31 07:00:00,0.854,0.875,0.731,0.731,7885.9,True
202,2023-07-31 08:00:00,0.875,0.875,0.731,0.875,90.8,True
203,2023-07-31 09:00:00,0.875,0.875,0.731,0.731,8571.4,True
204,2023-07-31 10:00:00,0.731,0.731,0.731,0.731,0.0,True
205,2023-07-31 11:00:00,0.731,0.731,0.731,0.731,0.0,True
206,2023-07-31 12:00:00,0.731,0.731,0.731,0.731,0.0,True
207,2023-07-31 13:00:00,0.731,0.731,0.731,0.731,0.0,True
208,2023-07-31 14:00:00,0.731,0.731,0.731,0.731,0.0,True
209,2023-07-31 15:00:00,0.875,0.875,0.875,0.875,27.2,True
210,2023-07-31 16:00:00,0.87,0.875,0.861,0.875,1912.7,True
211,2023-07-31 17:00:00,0.875,0.875,0.875,0.875,0.0,True
212,2023-07-31 18:00:00,0.875,0.875,0.875,0.875,0.0,True
213,2023-07-31 19:00:00,0.861,0.861,0.856,0.856,659.6,True
214,2023-07-31 20:00:00,0.856,0.856,0.795,0.795,1833.8,True
215,2023-07-31 21:00:00,0.795,0.795,0.795,0.795,0.0,True
216,2023-07-31 22:00:00,0.795,0.795,0.795,0.795,0.0,True
217,2023-07-31 23:00:00,0.795,0.795,0.795,0.795,0.0,True
218,2023-08-01 00:00:00,0.795,0.795,0.795,0.795,12.4,True
219,2023-08-01 01:00:00,0.795,0.795,0.795,0.795,0.0,True
220,2023-08-01 02:00:00,0.795,0.795,0.795,0.795,74.0,True
221,2023-08-01 03:00:00,0.795,0.795,0.795,0.795,126.2,True
222,2023-08-01 04:00:00,0.795,0.795,0.795,0.795,0.0,True
223,2023-08-01 05:00:00,0.795,0.795,0.795,0.795,0.0,True
224,2023-08-01 06:00:00,0.795,0.795,0.795,0.795,0.0,True
225,2023-08-01 07:00:00,0.795,0.795,0.795,0.795,0.0,True
226,2023-08-01 08:00:00,0.795,0.795,0.795,0.795,0.0,True
227,2023-08-01 09:00:00,0.795,0.795,0.795,0.795,0.0,True
228,2023-08-01 10:00:00,0.795,0.795,0.795,0.795,0.0,True
229,2023-08-01 11:00:00,0.795,0.795,0.795,0.795,0.0,True
230,2023-08-01 12:00:00,0.795,0.795,0.795,0.795,0.0,True
231,2023-08-01 13:00:00,0.795,0.795,0.795,0.795,25.1,True
232,2023-08-01 14:00:00,0.795,0.795,0.795,0.795,0.0,True
233,2023-08-01 15:00:00,0.795,0.795,0.795,0.795,0.0,True
234,2023-08-01 16:00:00,0.795,0.795,0.795,0.795,0.0,True
235,2023-08-01 17:00:00,0.795,0.795,0.795,0.795,5714.3,True
236,2023-08-01 18:00:00,0.795,0.795,0.795,0.795,0.0,True
237,2023-08-01 19:00:00,0.795,0.795,0.795,0.795,0.0,True
238,2023-08-01 20:00:00,0.795,0.795,0.795,0.795,0.0,True
239,2023-08-01 21:00:00,0.795,0.795,0.795,0.795,0.0,True
240,2023-08-01 22:00:00,0.795,0.795,0.795,0.795,0.0,True
241,2023-08-01 23:00:00,0.795,0.795,0.795,0.795,0.0,True
242,2023-08-02 00:00:00,0.795,0.795,0.795,0.795,15047.8,True
243,2023-08-02 01:00:00,0.795,0.795,0.795,0.795,0.0,True
244,2023-08-02 02:00:00,0.795,0.795,0.795,0.795,0.0,True
245,2023-08-02 03:00:00,0.795,0.795,0.795,0.795,0.0,True
246,2023-08-02 04:00:00,0.795,0.795,0.795,0.795,0.0,True
247,2023-08-02 05:00:00,0.795,0.795,0.795,0.795,0.0,True
248,2023-08-02 06:00:00,0.795,0.795,0.795,0.795,1000.0,True
249,2023-08-02 07:00:00,0.795,0.795,0.795,0.795,0.0,True
250,2023-08-02 08:00:00,0.795,0.795,0.795,0.795,0.0,True
251,2023-08-02 09:00:00,0.795,0.795,0.795,0.795,0.0,True
252,2023-08-02 10:00:00,0.795,0.795,0.795,0.795,0.0,True
253,2023-08-02 11:00:00,0.795,0.795,0.795,0.795,0.0,True
254,2023-08-02 12:00:00,0.795,0.795,0.795,0.795,12165.2,True
255,2023-08-02 13:00:00,0.795,0.795,0.795,0.795,0.0,True
256,2023-08-02 14:00:00,0.795,0.795,0.795,0.795,2126.0,True
257,2023-08-02 15:00:00,0.731,0.731,0.731,0.731,39.7,True
258,2023-08-02 16:00:00,0.731,0.731,0.731,0.731,50.0,True
259,2023-08-02 17:00:00,0.731,0.731,0.731,0.731,0.0,True
260,2023-08-02 18:00:00,0.731,0.731,0.731,0.731,0.0,True
261,2023-08-02 19:00:00,0.731,0.731,0.731,0.731,0.0,True
262,2023-08-02 20:00:00,0.731,0.731,0.731,0.731,0.0,True
263,2023-08-02 21:00:00,0.731,0.731,0.731,0.731,0.0,True
264,2023-08-02 22:00:00,0.731,0.731,0.731,0.731,0.0,True
265,2023-08-02 23:00:00,0.731,0.731,0.731,0.731,0.0,True
266,2023-08-03 00:00:00,0.731,0.731,0.731,0.731,0.0,True
267,2023-08-03 01:00:00,0.731,0.731,0.731,0.731,0.0,True
268,2023-08-03 02:00:00,0.731,0.731,0.731,0.731,34145.2,True
269,2023-08-03 03:00:00,0.731,0.731,0.731,0.731,0.0,True
270,2023-08-03 04:00:00,0.731,0.731,0.731,0.731,0.0,True
271,2023-08-03 05:00:00,0.731,0.731,0.731,0.731,0.0,True
272,2023-08-03 06:00:00,0.731,0.731,0.731,0.731,0.0,True
273,2023-08-03 07:00:00,0.731,0.731,0.731,0.731,0.0,True
274,2023-08-03 08:00:00,0.731,0.731,0.731,0.731,40.0,True
275,2023-08-03 09:00:00,0.731,0.731,0.731,0.731,0.0,True
276,2023-08-03 10:00:00,0.731,0.731,0.731,0.731,0.0,True
277,2023-08-03 11:00:00,0.731,0.731,0.731,0.731,341.8,True
278,2023-08-03 12:00:00,0.731,0.731,0.731,0.731,0.0,True
279,2023-08-03 13:00:00,0.731,0.731,0.731,0.731,0.0,True
280,2023-08-03 14:00:00,0.731,0.731,0.731,0.731,0.0,True
281,2023-08-03 15:00:00,0.731,0.731,0.731,0.731,0.0,True
282,2023-08-03 16:00:00,0.731,0.731,0.731,0.731,0.0,True
